Mass,SOM category,C,H,O,S,N,P
821.1943219,lignin-like,41,42,14,2,0,0
837.1892365,lignin-like,41,42,15,2,0,0
853.1841512,lignin-like,41,42,16,2,0,0
805.2349234,lignin-like,41,42,17,0,0,0
869.1790658,lignin-like,41,42,17,2,0,0
821.2298381,lignin-like,41,42,18,0,0,0
885.1739804,lignin-like,41,42,18,2,0,0
837.2247527,lignin-like,41,42,19,0,0,0
882.2015887,lignin-like,41,42,19,0,1,1
597.2832753,unsatHC-like,41,42,2,1,0,0
853.2196673,lignin-like,41,42,20,0,0,0
917.1638096,lignin-like,41,42,20,2,0,0
869.2145819,lignin-like,41,42,21,0,0,0
958.1924805,lignin-like,41,42,22,0,3,1
949.1536389,lignin-like,41,42,22,2,0,0
901.2044112,lignin-like,41,42,23,0,0,0
965.1485535,lignin-like,41,42,23,2,0,0
613.2781899,unsatHC-like,41,42,3,1,0,0
645.2502611,unsatHC-like,41,42,3,2,0,0
629.2731046,unsatHC-like,41,42,4,1,0,0
738.211841,lignin-like,41,42,6,2,1,1
721.241153,lignin-like,41,42,6,2,2,0
661.2629338,lignin-like,41,42,6,1,0,0
754.2067556,lignin-like,41,42,7,2,1,1
677.2578484,lignin-like,41,42,7,1,0,0
786.1965848,lignin-like,41,42,9,2,1,1
782.2306617,lignin-like,41,42,9,1,3,1
814.2027328,lignin-like,41,42,9,2,3,1
785.2303273,lignin-like,41,43,10,1,2,1
801.2252419,lignin-like,41,43,11,1,2,1
784.2545539,lignin-like,41,43,11,1,3,0
817.2201566,lignin-like,41,43,12,1,2,1
800.2494686,lignin-like,41,43,12,1,3,0
833.2150712,lignin-like,41,43,13,1,2,1
816.2443832,lignin-like,41,43,13,1,3,0
849.2099858,lignin-like,41,43,14,1,2,1
832.2392978,lignin-like,41,43,14,1,3,0
865.2049004,lignin-like,41,43,15,1,2,1
848.2342124,lignin-like,41,43,15,1,3,0
881.199815,lignin-like,41,43,16,1,2,1
865.2226585,lignin-like,41,43,17,0,2,1
945.1617154,lignin-like,41,43,18,2,2,1
913.2074023,lignin-like,41,43,20,0,2,1
945.1972316,lignin-like,41,43,22,0,2,1
721.2506688,lignin-like,41,43,6,1,2,1
737.2455835,lignin-like,41,43,7,1,2,1
753.2404981,lignin-like,41,43,8,1,2,1
785.2125692,lignin-like,41,43,8,2,2,1
769.2354127,lignin-like,41,43,9,1,2,1
820.2020641,lignin-like,41,44,11,2,1,1
743.270915,lignin-like,41,44,13,0,0,0
807.2150574,lignin-like,41,44,13,2,0,0
759.2658296,lignin-like,41,44,14,0,0,0
823.209972,lignin-like,41,44,14,2,0,0
775.2607443,lignin-like,41,44,15,0,0,0
839.2048866,lignin-like,41,44,15,2,0,0
791.2556589,lignin-like,41,44,16,0,0,0
855.1998012,lignin-like,41,44,16,2,0,0
807.2505735,lignin-like,41,44,17,0,0,0
871.1947158,lignin-like,41,44,17,2,0,0
823.2454881,lignin-like,41,44,18,0,0,0
887.1896305,lignin-like,41,44,18,2,0,0
839.2404027,lignin-like,41,44,19,0,0,0
884.2172387,lignin-like,41,44,19,0,1,1
903.1845451,lignin-like,41,44,19,2,0,0
855.2353174,lignin-like,41,44,20,0,0,0
871.230232,lignin-like,41,44,21,0,0,0
935.1743743,lignin-like,41,44,21,2,0,0
903.2200612,lignin-like,41,44,23,0,0,0
615.29384,unsatHC-like,41,44,3,1,0,0
631.2887546,unsatHC-like,41,44,4,1,0,0
756.2224057,lignin-like,41,44,7,2,1,1
772.2173203,lignin-like,41,44,8,2,1,1
788.2122349,lignin-like,41,44,9,2,1,1
787.2459774,lignin-like,41,45,10,1,2,1
802.2473606,lignin-like,41,45,10,2,3,0
803.240892,lignin-like,41,45,11,1,2,1
835.2129632,lignin-like,41,45,11,2,2,1
786.270204,lignin-like,41,45,11,1,3,0
819.2358066,lignin-like,41,45,12,1,2,1
802.2651186,lignin-like,41,45,12,1,3,0
822.2259564,lignin-like,41,45,13,2,1,0
835.2307212,lignin-like,41,45,13,1,2,1
818.2600332,lignin-like,41,45,13,1,3,0
851.2256359,lignin-like,41,45,14,1,2,1
834.2549479,lignin-like,41,45,14,1,3,0
866.227019,lignin-like,41,45,14,2,3,0
867.2205505,lignin-like,41,45,15,1,2,1
850.2498625,lignin-like,41,45,15,1,3,0
851.2433939,lignin-like,41,45,16,0,2,1
883.2154651,lignin-like,41,45,16,1,2,1
866.2447771,lignin-like,41,45,16,1,3,0
915.2230524,lignin-like,41,45,20,0,2,1
914.247279,lignin-like,41,45,21,0,3,0
947.2128816,lignin-like,41,45,22,0,2,1
707.2714043,unsatHC-like,41,45,5,1,2,1
739.2434755,unsatHC-like,41,45,5,2,2,1
723.2663189,lignin-like,41,45,6,1,2,1
739.2612335,lignin-like,41,45,7,1,2,1
771.2333047,lignin-like,41,45,7,2,2,1
755.2561481,lignin-like,41,45,8,1,2,1
771.2510628,lignin-like,41,45,9,1,2,1
822.2177142,lignin-like,41,46,11,2,1,1
806.2405576,lignin-like,41,46,12,1,1,1
793.2357928,lignin-like,41,46,12,2,0,0
806.2583157,lignin-like,41,46,14,0,1,1
825.2256221,lignin-like,41,46,14,2,0,0
777.2763943,lignin-like,41,46,15,0,0,0
841.2205367,lignin-like,41,46,15,2,0,0
793.2713089,lignin-like,41,46,16,0,0,0
857.2154513,lignin-like,41,46,16,2,0,0
809.2662236,lignin-like,41,46,17,0,0,0
825.2611382,lignin-like,41,46,18,0,0,0
889.2052805,lignin-like,41,46,18,2,0,0
841.2560528,lignin-like,41,46,19,0,0,0
857.2509674,lignin-like,41,46,20,0,0,0
921.1951098,lignin-like,41,46,20,2,0,0
873.245882,lignin-like,41,46,21,0,0,0
937.1900244,lignin-like,41,46,21,2,0,0
962.2237807,lignin-like,41,46,22,0,3,1
905.2357113,lignin-like,41,46,23,0,0,0
722.2645452,unsatHC-like,41,46,3,2,3,1
617.3094901,unsatHC-like,41,46,3,1,0,0
633.3044047,unsatHC-like,41,46,4,1,0,0
726.2482265,unsatHC-like,41,46,5,2,1,1
754.2543745,unsatHC-like,41,46,5,2,3,1
649.2993193,unsatHC-like,41,46,5,1,0,0
742.2431411,lignin-like,41,46,6,2,1,1
661.3283108,lignin-like,41,46,6,0,2,0
738.2772179,lignin-like,41,46,6,1,3,1
758.2380557,lignin-like,41,46,7,2,1,1
774.2329703,lignin-like,41,46,8,2,1,1
790.227885,lignin-like,41,46,9,2,1,1
818.234033,lignin-like,41,46,9,2,3,1
789.2616274,lignin-like,41,47,10,1,2,1
772.2909394,lignin-like,41,47,10,1,3,0
805.2565421,lignin-like,41,47,11,1,2,1
788.2858541,lignin-like,41,47,11,1,3,0
821.2514567,lignin-like,41,47,12,1,2,1
804.2807687,lignin-like,41,47,12,1,3,0
837.2463713,lignin-like,41,47,13,1,2,1
820.2756833,lignin-like,41,47,13,1,3,0
853.2412859,lignin-like,41,47,14,1,2,1
836.2705979,lignin-like,41,47,14,1,3,0
869.2362005,lignin-like,41,47,15,1,2,1
852.2655125,lignin-like,41,47,15,1,3,0
853.259044,lignin-like,41,47,16,0,2,1
825.252896,lignin-like,41,47,16,0,0,1
921.2046256,lignin-like,41,47,20,1,0,1
661.3200685,unsatHC-like,41,47,4,0,2,1
693.2921397,unsatHC-like,41,47,4,1,2,1
725.2642109,unsatHC-like,41,47,4,2,2,1
677.3149832,unsatHC-like,41,47,5,0,2,1
709.2870543,unsatHC-like,41,47,5,1,2,1
725.281969,lignin-like,41,47,6,1,2,1
757.2540401,lignin-like,41,47,6,2,2,1
741.2768836,lignin-like,41,47,7,1,2,1
757.2717982,lignin-like,41,47,8,1,2,1
740.3011102,lignin-like,41,47,8,1,3,0
773.2667128,lignin-like,41,47,9,1,2,1
744.2943073,lignin-like,41,48,10,0,1,1
808.2384496,lignin-like,41,48,10,2,1,1
779.2565283,lignin-like,41,48,11,2,0,0
731.3073005,lignin-like,41,48,12,0,0,0
776.2841365,lignin-like,41,48,12,0,1,1
795.2514429,lignin-like,41,48,12,2,0,0
747.3022151,lignin-like,41,48,13,0,0,0
763.2971298,lignin-like,41,48,14,0,0,0
827.2412721,lignin-like,41,48,14,2,0,0
843.2361867,lignin-like,41,48,15,2,0,0
795.286959,lignin-like,41,48,16,0,0,0
811.2818736,lignin-like,41,48,17,0,0,0
827.2767882,lignin-like,41,48,18,0,0,0
891.2209306,lignin-like,41,48,18,2,0,0
843.2717029,lignin-like,41,48,19,0,0,0
875.243774,lignin-like,41,48,19,1,0,0
907.2158452,lignin-like,41,48,19,2,0,0
859.2666175,lignin-like,41,48,20,0,0,0
923.2107598,lignin-like,41,48,20,2,0,0
875.2615321,lignin-like,41,48,21,0,0,0
891.2564467,lignin-like,41,48,22,0,0,0
696.2740473,unsatHC-like,41,48,3,2,1,1
619.3251401,unsatHC-like,41,48,3,1,0,0
712.2689619,unsatHC-like,41,48,4,2,1,1
635.3200547,unsatHC-like,41,48,4,1,0,0
728.2638765,unsatHC-like,41,48,5,2,1,1
692.3258822,unsatHC-like,41,48,5,0,3,1
744.2587912,lignin-like,41,48,6,2,1,1
708.3207968,lignin-like,41,48,6,0,3,1
760.2537058,lignin-like,41,48,7,2,1,1
776.2486204,lignin-like,41,48,8,2,1,1
792.243535,lignin-like,41,48,9,2,1,1
791.2772775,lignin-like,41,49,10,1,2,1
774.3065895,lignin-like,41,49,10,1,3,0
775.3001209,lignin-like,41,49,11,0,2,1
807.2721921,lignin-like,41,49,11,1,2,1
823.2671067,lignin-like,41,49,12,1,2,1
806.2964187,lignin-like,41,49,12,1,3,0
826.2572565,lignin-like,41,49,13,2,1,0
839.2620214,lignin-like,41,49,13,1,2,1
855.256936,lignin-like,41,49,14,1,2,1
806.3141768,lignin-like,41,49,14,0,3,0
838.286248,lignin-like,41,49,14,1,3,0
951.2086656,lignin-like,41,49,18,2,2,1
950.2328923,lignin-like,41,49,19,2,3,0
954.2165735,lignin-like,41,49,21,2,1,0
679.3128752,unsatHC-like,41,49,3,1,2,1
695.3077898,unsatHC-like,41,49,4,1,2,1
711.3027044,unsatHC-like,41,49,5,1,2,1
715.2686276,unsatHC-like,41,49,5,2,0,1
650.3487118,lignin-like,41,49,6,0,1,0
727.297619,lignin-like,41,49,6,1,2,1
710.326931,lignin-like,41,49,6,1,3,0
743.2925336,lignin-like,41,49,7,1,2,1
759.2874483,lignin-like,41,49,8,1,2,1
775.2823629,lignin-like,41,49,9,1,2,1
758.3116749,lignin-like,41,49,9,1,3,0
589.350961,unsatHC-like,41,50,1,1,0,0
810.2540997,lignin-like,41,50,10,2,1,1
838.2602477,lignin-like,41,50,10,2,3,1
765.2772637,lignin-like,41,50,10,2,0,0
790.31102,lignin-like,41,50,11,0,3,1
749.3001071,lignin-like,41,50,11,1,0,0
781.2721783,lignin-like,41,50,11,2,0,0
797.2670929,lignin-like,41,50,12,2,0,0
749.3178652,lignin-like,41,50,13,0,0,0
813.2620076,lignin-like,41,50,13,2,0,0
765.3127798,lignin-like,41,50,14,0,0,0
838.2957638,lignin-like,41,50,14,0,3,1
902.2399062,lignin-like,41,50,14,2,3,1
781.3076945,lignin-like,41,50,15,0,0,0
797.3026091,lignin-like,41,50,16,0,0,0
829.2746802,lignin-like,41,50,16,1,0,0
861.2467514,lignin-like,41,50,16,2,0,0
813.2975237,lignin-like,41,50,17,0,0,0
845.2695949,lignin-like,41,50,17,1,0,0
877.241666,lignin-like,41,50,17,2,0,0
829.2924383,lignin-like,41,50,18,0,0,0
889.2706575,lignin-like,41,50,18,1,2,0
861.2645095,lignin-like,41,50,18,1,0,0
893.2365807,lignin-like,41,50,18,2,0,0
845.2873529,lignin-like,41,50,19,0,0,0
877.2594241,lignin-like,41,50,19,1,0,0
909.2314953,lignin-like,41,50,19,2,0,0
682.2947827,unsatHC-like,41,50,2,2,1,1
861.2822676,lignin-like,41,50,20,0,0,0
877.2771822,lignin-like,41,50,21,0,0,0
893.2720968,lignin-like,41,50,22,0,0,0
966.2550808,lignin-like,41,50,22,0,3,1
621.3407902,unsatHC-like,41,50,3,1,0,0
730.2795266,unsatHC-like,41,50,5,2,1,1
746.2744412,lignin-like,41,50,6,2,1,1
762.2693558,lignin-like,41,50,7,2,1,1
746.2921993,lignin-like,41,50,8,1,1,1
778.2642705,lignin-like,41,50,8,2,1,1
794.2591851,lignin-like,41,50,9,2,1,1
822.2653331,lignin-like,41,50,9,2,3,1
793.2929276,lignin-like,41,51,10,1,2,1
776.3222396,lignin-like,41,51,10,1,3,0
809.2878422,lignin-like,41,51,11,1,2,1
792.3171542,lignin-like,41,51,11,1,3,0
825.2827568,lignin-like,41,51,12,1,2,1
841.2776714,lignin-like,41,51,13,1,2,1
824.3069834,lignin-like,41,51,13,1,3,0
857.272586,lignin-like,41,51,14,1,2,1
697.3234399,unsatHC-like,41,51,4,1,2,1
713.3183545,unsatHC-like,41,51,5,1,2,1
729.3132691,lignin-like,41,51,6,1,2,1
745.3081837,lignin-like,41,51,7,1,2,1
761.3030983,lignin-like,41,51,8,1,2,1
777.2980129,lignin-like,41,51,9,1,2,1
767.2929138,lignin-like,41,52,10,2,0,0
735.3386007,lignin-like,41,52,12,0,0,0
799.282743,lignin-like,41,52,12,2,0,0
751.3335153,lignin-like,41,52,13,0,0,0
815.2776576,lignin-like,41,52,13,2,0,0
767.3284299,lignin-like,41,52,14,0,0,0
783.3233445,lignin-like,41,52,15,0,0,0
847.2674869,lignin-like,41,52,15,2,0,0
799.3182591,lignin-like,41,52,16,0,0,0
863.2624015,lignin-like,41,52,16,2,0,0
815.3131738,lignin-like,41,52,17,0,0,0
879.2573161,lignin-like,41,52,17,2,0,0
831.3080884,lignin-like,41,52,18,0,0,0
936.2631436,lignin-like,41,52,18,1,3,1
863.2801596,lignin-like,41,52,18,1,0,0
847.303003,lignin-like,41,52,19,0,0,0
684.3104328,unsatHC-like,41,52,2,2,1,1
863.2979176,lignin-like,41,52,20,0,0,0
879.2928322,lignin-like,41,52,21,0,0,0
895.2877469,lignin-like,41,52,22,0,0,0
700.3053474,unsatHC-like,41,52,3,2,1,1
716.3002621,unsatHC-like,41,52,4,2,1,1
732.2951767,unsatHC-like,41,52,5,2,1,1
748.2900913,lignin-like,41,52,6,2,1,1
712.352097,lignin-like,41,52,6,0,3,1
764.2850059,lignin-like,41,52,7,2,1,1
780.2799205,lignin-like,41,52,8,2,1,1
795.3085776,lignin-like,41,53,10,1,2,1
778.3378896,lignin-like,41,53,10,1,3,0
811.3034923,lignin-like,41,53,11,1,2,1
794.3328043,lignin-like,41,53,11,1,3,0
827.2984069,lignin-like,41,53,12,1,2,1
683.3441753,unsatHC-like,41,53,3,1,2,1
699.3390899,unsatHC-like,41,53,4,1,2,1
715.3340045,unsatHC-like,41,53,5,1,2,1
731.3289192,lignin-like,41,53,6,1,2,1
747.3238338,lignin-like,41,53,7,1,2,1
730.3531458,lignin-like,41,53,7,1,3,0
763.3187484,lignin-like,41,53,8,1,2,1
746.3480604,lignin-like,41,53,8,1,3,0
734.336827,lignin-like,41,53,9,1,1,0
779.313663,lignin-like,41,53,9,1,2,1
670.3311683,unsatHC-like,41,54,1,2,1,1
705.3644215,lignin-like,41,54,10,0,0,0
769.3085638,lignin-like,41,54,10,2,0,0
721.3593361,lignin-like,41,54,11,0,0,0
785.3034785,lignin-like,41,54,11,2,0,0
737.3542507,lignin-like,41,54,12,0,0,0
753.3491653,lignin-like,41,54,13,0,0,0
817.2933077,lignin-like,41,54,13,2,0,0
769.34408,lignin-like,41,54,14,0,0,0
833.2882223,lignin-like,41,54,14,2,0,0
785.3389946,lignin-like,41,54,15,0,0,0
849.2831369,lignin-like,41,54,15,2,0,0
801.3339092,lignin-like,41,54,16,0,0,0
865.2780516,lignin-like,41,54,16,2,0,0
817.3288238,lignin-like,41,54,17,0,0,0
881.2729662,lignin-like,41,54,17,2,0,0
833.3237384,lignin-like,41,54,18,0,0,0
849.3186531,lignin-like,41,54,19,0,0,0
682.3601597,unsatHC-like,41,54,2,1,3,1
865.3135677,lignin-like,41,54,20,0,0,0
881.3084823,lignin-like,41,54,21,0,0,0
897.3033969,lignin-like,41,54,22,0,0,0
730.3271455,unsatHC-like,41,54,3,2,3,1
718.3159121,unsatHC-like,41,54,4,2,1,1
714.349989,unsatHC-like,41,54,4,1,3,1
746.3220601,unsatHC-like,41,54,4,2,3,1
734.3108267,unsatHC-like,41,54,5,2,1,1
750.3057414,lignin-like,41,54,6,2,1,1
714.367747,lignin-like,41,54,6,0,3,1
766.300656,lignin-like,41,54,7,2,1,1
730.3626616,lignin-like,41,54,7,0,3,1
782.2955706,lignin-like,41,54,8,2,1,1
762.3524909,lignin-like,41,54,9,0,3,1
753.3136492,lignin-like,41,54,9,2,0,0
797.3242277,lignin-like,41,55,10,1,2,1
780.3535397,lignin-like,41,55,10,1,3,0
796.3484543,lignin-like,41,55,11,1,3,0
653.3877542,unsatHC-like,41,55,3,0,2,1
685.3598254,unsatHC-like,41,55,3,1,2,1
701.35474,unsatHC-like,41,55,4,1,2,1
717.3496546,unsatHC-like,41,55,5,1,2,1
733.3445692,lignin-like,41,55,6,1,2,1
749.3394838,lignin-like,41,55,7,1,2,1
765.3343985,lignin-like,41,55,8,1,2,1
781.3293131,lignin-like,41,55,9,1,2,1
764.3586251,lignin-like,41,55,9,1,3,0
771.3242139,lignin-like,41,56,10,2,0,0
723.3749862,lignin-like,41,56,11,0,0,0
787.3191285,lignin-like,41,56,11,2,0,0
739.3699008,lignin-like,41,56,12,0,0,0
803.3140431,lignin-like,41,56,12,2,0,0
755.3648154,lignin-like,41,56,13,0,0,0
771.35973,lignin-like,41,56,14,0,0,0
835.3038724,lignin-like,41,56,14,2,0,0
787.3546446,lignin-like,41,56,15,0,0,0
851.298787,lignin-like,41,56,15,2,0,0
803.3495593,lignin-like,41,56,16,0,0,0
867.2937016,lignin-like,41,56,16,2,0,0
819.3444739,lignin-like,41,56,17,0,0,0
835.3393885,lignin-like,41,56,18,0,0,0
851.3343031,lignin-like,41,56,19,0,0,0
688.3417329,unsatHC-like,41,56,2,2,1,1
947.2860328,lignin-like,41,56,23,1,0,0
704.3366476,unsatHC-like,41,56,3,2,1,1
684.3935678,unsatHC-like,41,56,4,0,3,1
736.3264768,unsatHC-like,41,56,5,2,1,1
700.3884825,unsatHC-like,41,56,5,0,3,1
768.316306,lignin-like,41,56,7,2,1,1
784.3112207,lignin-like,41,56,8,2,1,1
830.3716917,lignin-like,41,57,15,0,3,0
846.3666063,lignin-like,41,57,16,0,3,0
962.2969318,lignin-like,41,57,23,1,1,0
719.3653047,unsatHC-like,41,57,5,1,2,1
735.3602193,lignin-like,41,57,6,1,2,1
751.3551339,lignin-like,41,57,7,1,2,1
767.3500485,lignin-like,41,57,8,1,2,1
783.3449631,lignin-like,41,57,9,1,2,1
702.3686164,unsatHC-like,41,58,1,2,3,1
773.339864,lignin-like,41,58,10,2,0,0
725.3906362,lignin-like,41,58,11,0,0,0
789.3347786,lignin-like,41,58,11,2,0,0
741.3855509,lignin-like,41,58,12,0,0,0
805.3296932,lignin-like,41,58,12,2,0,0
757.3804655,lignin-like,41,58,13,0,0,0
773.3753801,lignin-like,41,58,14,0,0,0
910.3025065,lignin-like,41,58,14,2,3,1
837.3195224,lignin-like,41,58,14,2,0,0
789.3702947,lignin-like,41,58,15,0,0,0
853.3144371,lignin-like,41,58,15,2,0,0
805.3652093,lignin-like,41,58,16,0,0,0
850.3420453,lignin-like,41,58,16,0,1,1
821.3601239,lignin-like,41,58,17,0,0,0
837.3550386,lignin-like,41,58,18,0,0,0
885.3220244,lignin-like,41,58,19,1,0,0
686.3914598,unsatHC-like,41,58,2,1,3,1
642.4081553,unsatHC-like,41,58,3,0,1,1
702.3863745,unsatHC-like,41,58,3,1,3,1
722.3472122,unsatHC-like,41,58,4,2,1,1
738.3421269,unsatHC-like,41,58,5,2,1,1
734.3762037,unsatHC-like,41,58,5,1,3,1
754.3370415,lignin-like,41,58,6,2,1,1
741.3500347,lignin-like,41,58,8,2,0,0
757.3449493,lignin-like,41,58,9,2,0,0
865.3529444,lignin-like,41,59,16,0,2,1
721.3809547,unsatHC-like,41,59,5,1,2,1
737.3758693,lignin-like,41,59,6,1,2,1
753.370784,lignin-like,41,59,7,1,2,1
769.3656986,lignin-like,41,59,8,1,2,1
785.3606132,lignin-like,41,59,9,1,2,1
672.4121953,unsatHC-like,41,60,1,1,3,1
771.3895909,lignin-like,41,60,10,1,2,0
727.4062863,lignin-like,41,60,11,0,0,0
743.4012009,lignin-like,41,60,12,0,0,0
807.3453433,lignin-like,41,60,12,2,0,0
759.3961155,lignin-like,41,60,13,0,0,0
823.3402579,lignin-like,41,60,13,2,0,0
775.3910302,lignin-like,41,60,14,0,0,0
852.3399373,lignin-like,41,60,14,1,1,1
791.3859448,lignin-like,41,60,15,0,0,0
855.3300871,lignin-like,41,60,15,2,0,0
807.3808594,lignin-like,41,60,16,0,0,0
823.375774,lignin-like,41,60,17,0,0,0
868.35261,lignin-like,41,60,17,0,1,1
900.3246812,lignin-like,41,60,17,1,1,1
692.3730331,unsatHC-like,41,60,2,2,1,1
964.3043397,lignin-like,41,60,21,1,1,1
708.3679477,unsatHC-like,41,60,3,2,1,1
720.3969391,unsatHC-like,41,60,4,1,3,1
752.3867684,lignin-like,41,60,6,1,3,1
759.3605994,lignin-like,41,60,9,2,0,0
758.3943419,lignin-like,41,61,10,1,1,0
723.3966048,unsatHC-like,41,61,5,1,2,1
739.3915194,lignin-like,41,61,6,1,2,1
742.3994273,lignin-like,41,61,9,1,1,0
793.3660787,lipid-like,41,62,11,2,0,0
745.416851,lipid-like,41,62,12,0,0,0
854.3378293,lipid-like,41,62,12,2,1,1
761.4117656,protein-like,41,62,13,0,0,0
825.3559079,protein-like,41,62,13,2,0,0
777.4066802,protein-like,41,62,14,0,0,0
793.4015948,protein-like,41,62,15,0,0,0
809.3965095,protein-like,41,62,16,0,0,0
966.3022317,protein-like,41,62,19,2,1,1
690.42276,lipid-like,41,62,2,1,3,1
706.4176746,lipid-like,41,62,3,1,3,1
745.3813349,lipid-like,41,62,8,2,0,0
725.4122549,lipid-like,41,63,5,1,2,1
859.3791453,protein-like,41,64,17,1,0,0
858.4128878,protein-like,41,65,18,0,1,0
779.3785719,lipid-like,41,65,8,2,0,1
731.4293442,lipid-like,41,65,9,0,0,1
985.3704311,aminosugar-like,41,66,23,1,2,0
845.4093966,protein-like,41,67,16,0,0,1
861.4043112,protein-like,41,67,17,0,0,1
877.3992259,protein-like,41,67,18,0,0,1
844.3898649,lipid-like,41,68,11,2,1,1
721.4813798,lipid-like,41,71,8,0,0,1
686.5122299,lipid-like,41,73,1,2,3,0
775.4953158,lipid-like,41,77,9,1,0,1
710.5493998,lipid-like,41,78,6,0,1,1
777.4932078,lipid-like,41,79,7,2,0,1
636.6217769,lipid-like,41,84,1,0,1,1
716.59635,lipid-like,41,84,6,0,1,1
703.5915851,lipid-like,41,84,6,1,0,0
718.612,lipid-like,41,86,6,0,1,1
652.6725526,lipid-like,41,87,2,0,3,0
638.0427279,condHC-like,42,13,1,2,3,0
718.0528172,condHC-like,42,13,10,0,3,0
781.9969595,condHC-like,42,13,10,2,3,0
707.0173572,condHC-like,42,13,10,0,0,1
706.0415838,condHC-like,42,13,11,0,1,0
739.0071864,condHC-like,42,13,12,0,0,1
654.0376426,condHC-like,42,13,2,2,3,0
881.9856446,condHC-like,42,13,22,0,1,0
623.0591028,condHC-like,42,13,3,0,2,1
670.0325572,condHC-like,42,13,3,2,3,0
686.0274718,condHC-like,42,13,4,2,3,0
702.0223864,condHC-like,42,13,5,2,3,0
686.0452299,condHC-like,42,13,6,1,3,0
533.0971886,condHC-like,42,14,1,0,0,0
625.047479,condHC-like,42,14,1,2,2,0
638.0522438,condHC-like,42,14,1,1,3,1
737.0296394,condHC-like,42,14,10,1,2,0
738.0231708,condHC-like,42,14,11,0,1,1
721.0524828,condHC-like,42,14,11,0,2,0
737.0473974,condHC-like,42,14,12,0,2,0
753.0423121,condHC-like,42,14,13,0,2,0
549.0921032,condHC-like,42,14,2,0,0,0
641.0423936,condHC-like,42,14,2,2,2,0
657.0373082,condHC-like,42,14,3,2,2,0
673.0322228,condHC-like,42,14,4,2,2,0
689.0271375,condHC-like,42,14,5,2,2,0
705.0220521,condHC-like,42,14,6,2,2,0
721.0169667,condHC-like,42,14,7,2,2,0
690.038427,condHC-like,42,14,8,0,1,1
706.0333416,condHC-like,42,14,9,0,1,1
689.0626536,condHC-like,42,14,9,0,2,0
640.058378,condHC-like,42,15,1,2,3,0
725.0279218,condHC-like,42,15,11,0,0,1
741.0228365,condHC-like,42,15,12,0,0,1
740.0470631,condHC-like,42,15,13,0,1,0
757.0177511,condHC-like,42,15,13,0,0,1
772.0368923,condHC-like,42,15,15,0,1,0
656.0532926,condHC-like,42,15,2,2,3,0
672.0482073,condHC-like,42,15,3,2,3,0
641.0696675,condHC-like,42,15,4,0,2,1
688.0431219,condHC-like,42,15,4,2,3,0
704.0380365,condHC-like,42,15,5,2,3,0
688.078638,condHC-like,42,15,8,0,3,0
676.0674046,condHC-like,42,15,9,0,1,0
704.0735526,condHC-like,42,15,9,0,3,0
693.0380926,condHC-like,42,15,9,0,0,1
535.1128387,condHC-like,42,16,1,0,0,0
627.063129,condHC-like,42,16,1,2,2,0
724.0439063,condHC-like,42,16,10,0,1,1
740.0388209,condHC-like,42,16,11,0,1,1
723.0681329,condHC-like,42,16,11,0,2,0
755.0579621,condHC-like,42,16,13,0,2,0
551.1077533,condHC-like,42,16,2,0,0,0
643.0580437,condHC-like,42,16,2,2,2,0
567.1026679,condHC-like,42,16,3,0,0,0
659.0529583,condHC-like,42,16,3,2,2,0
675.0478729,condHC-like,42,16,4,2,2,0
691.0427875,condHC-like,42,16,5,2,2,0
707.0377021,condHC-like,42,16,6,2,2,0
676.0591624,condHC-like,42,16,7,0,1,1
723.0326168,condHC-like,42,16,7,2,2,0
739.0275314,condHC-like,42,16,8,2,2,0
642.0740281,condHC-like,42,17,1,2,3,0
722.0841173,condHC-like,42,17,10,0,3,0
738.0790319,condHC-like,42,17,11,0,3,0
754.0739465,condHC-like,42,17,12,0,3,0
759.0334011,condHC-like,42,17,13,0,0,1
758.0576278,condHC-like,42,17,14,0,1,0
774.0525424,condHC-like,42,17,15,0,1,0
897.992662,condHC-like,42,17,17,2,3,0
882.0155054,condHC-like,42,17,18,1,3,0
658.0689427,condHC-like,42,17,2,2,3,0
674.0638573,condHC-like,42,17,3,2,3,0
690.0587719,condHC-like,42,17,4,2,3,0
706.0536866,condHC-like,42,17,5,2,3,0
658.1044588,condHC-like,42,17,6,0,3,0
674.0993734,condHC-like,42,17,7,0,3,0
742.027197,condHC-like,42,17,9,2,1,0
537.1284887,condHC-like,42,18,1,0,0,0
597.1067079,condHC-like,42,18,1,1,2,0
629.0787791,condHC-like,42,18,1,2,2,0
709.0888683,condHC-like,42,18,10,0,2,0
742.0544709,condHC-like,42,18,11,0,1,1
885.9731864,condHC-like,42,18,16,2,1,1
929.974249,condHC-like,42,18,17,2,3,1
645.0736937,condHC-like,42,18,2,2,2,0
617.0675457,condHC-like,42,18,2,2,0,0
917.9985318,condHC-like,42,18,22,0,1,1
661.0686083,condHC-like,42,18,3,2,2,0
633.0624603,condHC-like,42,18,3,2,0,0
694.034211,condHC-like,42,18,4,2,1,1
677.063523,condHC-like,42,18,4,2,2,0
601.1081472,condHC-like,42,18,5,0,0,0
693.0584376,condHC-like,42,18,5,2,2,0
709.0533522,condHC-like,42,18,6,2,2,0
725.0482668,condHC-like,42,18,7,2,2,0
694.0697271,condHC-like,42,18,8,0,1,1
741.0431814,condHC-like,42,18,8,2,2,0
710.0646417,condHC-like,42,18,9,0,1,1
552.1393878,condHC-like,42,19,1,0,1,0
